pathway_id,entrez_gene_id,pathway_desc
mmu01100,mmu:14598,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14625,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14626,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14629,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14630,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14635,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14645,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14651,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14660,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14661,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14711,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14718,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14719,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14731,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14732,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14751,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14755,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14756,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14768,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14775,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14776,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14778,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14780,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14782,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14854,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14857,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14858,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14859,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14860,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14862,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14863,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14864,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14865,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14866,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14867,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14869,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14870,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14871,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14872,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14873,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14874,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14917,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14918,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14919,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14923,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14933,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14936,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:14979,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15107,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15108,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15109,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15112,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15159,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15186,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15211,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15212,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15233,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15275,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15277,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15288,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15356,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15357,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15360,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15368,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15369,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15442,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15445,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15450,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15452,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15483,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15484,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15485,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15486,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15487,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15488,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15490,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15492,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15493,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15494,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15495,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15496,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15497,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15531,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15586,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15587,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15926,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15929,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15930,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15931,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:15932,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16329,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16330,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16331,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16332,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16365,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16430,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16434,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16548,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16591,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16770,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16790,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16795,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16828,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16832,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16833,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16891,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16987,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:16993,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17001,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17025,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170439,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170442,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170718,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170749,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170768,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170789,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:170835,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171168,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17117,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171210,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171212,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171281,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171282,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17155,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17156,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:171567,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17158,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17161,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17252,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17308,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17309,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17319,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17330,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17423,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17434,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17436,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17448,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17449,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17705,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17706,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17708,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17709,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17710,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17711,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17716,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17717,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17718,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17719,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17720,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17721,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17722,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17768,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17769,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17772,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17850,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17855,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17939,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17960,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17961,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17962,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17991,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17992,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17993,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:17995,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18010,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18041,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18102,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18103,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18104,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18113,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18115,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18125,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18126,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18127,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18160,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18193,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18194,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18242,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18263,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18293,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18416,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18451,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18452,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18472,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18475,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18476,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18478,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18534,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18563,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18573,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18574,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18575,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18576,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18577,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18578,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18582,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18583,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18584,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18585,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18587,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18588,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18597,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18598,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18605,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18606,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18618,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18639,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18640,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18641,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18642,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18648,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18655,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18663,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18700,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18701,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18704,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18705,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18706,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18707,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18711,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18717,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18718,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18719,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18720,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18746,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18770,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18778,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18780,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18781,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18782,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18783,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18784,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18795,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18796,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18797,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18798,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18799,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18802,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18803,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18805,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18806,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18807,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18822,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18946,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18947,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18948,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:18950,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19012,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19044,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19062,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19063,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19125,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19139,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19193,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19210,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19211,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192113,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19215,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192156,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192166,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192185,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192195,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19223,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19224,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19225,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:192289,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19286,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19309,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:193742,Metabolic pathways - Mus musculus (house mouse)
mmu01100,mmu:19378,Metabolic pathways - Mus musculus (house mouse)
